h,s,v,value
14,49,209,0
14,49,208,0
14,50,206,0
14,50,206,0
14,49,207,0
14,49,208,0
13,47,208,0
13,46,210,0
14,49,209,0
14,50,205,0
14,50,202,0
14,50,203,0
14,50,204,0
14,50,205,0
13,48,203,0
13,48,202,0
12,45,204,0
12,44,207,0
11,43,208,0
11,42,211,0
11,43,209,0
11,40,200,0
11,35,198,0
15,22,206,0
15,24,193,0
11,28,194,0
10,28,201,0
8,33,204,0
9,36,207,0
8,37,213,0
10,40,211,0
10,40,208,0
13,41,206,0
13,41,205,0
13,41,203,0
13,41,203,0
13,41,207,0
11,42,213,0
11,42,214,0
11,43,210,0
12,44,211,0
12,44,210,0
12,44,209,0
12,44,209,0
12,44,211,0
12,44,209,0
12,45,206,0
12,45,205,0
12,45,204,0
12,44,207,0
12,44,209,0
12,44,207,0
12,45,204,0
12,45,204,0
12,44,208,0
11,43,207,0
11,44,204,0
11,44,204,0
11,43,206,0
11,43,207,0
11,43,206,0
12,45,206,0
12,44,207,0
12,44,207,0
12,44,210,0
12,43,212,0
12,44,209,0
13,47,205,0
13,47,205,0
13,47,206,0
13,47,206,0
13,47,206,0
13,47,206,0
13,47,206,0
13,47,207,0
13,46,209,0
13,46,210,0
13,47,208,0
13,47,206,0
14,50,204,0
14,50,205,0
14,50,205,0
14,50,203,0
14,50,202,0
14,50,202,0
14,50,202,0
16,49,199,0
16,47,201,0
16,47,201,0
16,47,202,0
16,47,205,0
16,47,206,0
16,47,206,0
16,48,204,0
16,48,202,0
16,48,202,0
16,48,204,0
16,48,204,0
14,50,206,0
14,50,205,0
14,50,206,0
14,49,208,0
14,49,209,0
13,46,209,0
13,46,210,0
13,46,210,0
14,49,207,0
14,50,205,0
14,50,206,0
14,49,208,0
14,49,209,0
13,48,203,0
13,49,198,0
12,47,197,0
12,46,199,0
11,44,203,0
11,43,209,0
11,43,210,0
11,39,203,0
10,32,199,0
16,19,204,0
13,21,192,0
9,25,194,0
10,28,202,0
8,32,205,0
11,34,207,0
9,35,212,0
11,38,209,0
11,39,204,0
11,38,207,0
11,38,207,0
12,38,204,0
11,39,203,0
11,39,204,0
10,40,208,0
11,43,209,0
11,42,211,0
11,42,214,0
11,42,214,0
11,42,211,0
11,42,211,0
11,42,213,0
11,42,212,0
11,43,207,0
11,44,203,0
11,43,206,0
11,43,210,0
11,43,210,0
11,43,207,0
11,44,205,0
11,43,206,0
11,43,209,0
11,44,205,0
11,44,204,0
11,44,204,0
11,43,206,0
11,43,207,0
11,43,207,0
12,44,207,0
12,44,208,0
