h,s,v,value
5,124,203,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,203,5
5,126,204,5
5,126,205,5
5,126,205,5
5,126,205,5
5,126,204,5
5,126,204,5
5,126,205,5
5,124,207,5
5,124,207,5
5,124,207,5
6,129,204,5
6,131,201,5
6,131,201,5
6,129,203,5
6,129,204,5
6,130,202,5
6,131,205,5
6,131,201,5
6,131,200,5
6,129,201,5
6,128,204,5
6,126,206,5
6,125,204,5
6,127,201,5
5,125,200,5
5,125,200,5
5,120,199,5
5,120,197,5
4,114,194,5
5,114,192,5
5,100,193,5
5,108,189,5
4,109,191,5
5,114,197,5
5,120,200,5
5,124,201,5
5,127,206,5
5,128,205,5
4,124,208,5
4,124,208,5
4,121,205,5
4,121,204,5
4,121,203,5
4,119,205,5
5,124,204,5
5,126,201,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,206,5
5,123,206,5
5,123,205,5
5,124,203,5
5,124,203,5
5,125,202,5
5,124,203,5
5,124,204,5
5,124,204,5
5,125,202,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,203,5
5,124,203,5
5,124,204,5
5,123,205,5
5,124,204,5
5,126,204,5
5,126,204,5
5,126,204,5
5,126,204,5
5,127,203,5
5,126,204,5
5,126,205,5
5,125,206,5
5,124,207,5
5,124,207,5
6,128,205,5
6,131,201,5
6,131,200,5
6,129,203,5
6,129,203,5
6,131,201,5
6,131,204,5
6,131,201,5
6,132,199,5
6,130,200,5
6,128,204,5
6,126,207,5
6,124,205,5
6,127,201,5
5,126,199,5
5,125,200,5
5,120,199,5
5,120,198,5
4,114,194,5
5,114,192,5
5,100,191,5
6,107,186,5
5,109,189,5
5,114,196,5
5,120,199,5
5,125,200,5
5,128,205,5
5,128,205,5
4,124,207,5
4,124,207,5
4,122,203,5
4,122,202,5
4,122,203,5
4,121,205,5
5,124,204,5
5,126,201,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,206,5
5,123,205,5
5,124,203,5
5,124,203,5
5,123,205,5
5,123,205,5
5,124,203,5
5,126,201,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,204,5
5,123,206,5
5,122,207,5
5,122,207,5
5,123,206,5
5,123,205,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,206,5
5,123,206,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,203,5
5,123,205,5
5,123,206,5
5,123,206,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,126,205,5
5,126,204,5
5,127,203,5
5,127,203,5
5,127,203,5
5,126,204,5
5,126,205,5
5,126,205,5
5,126,205,5
5,124,207,5
6,127,206,5
6,130,202,5
6,130,202,5
6,128,205,5
6,129,204,5
6,131,200,5
6,131,204,5
6,130,202,5
6,130,202,5
6,130,200,5
6,129,202,5
6,127,205,5
6,124,205,5
6,126,203,5
5,126,199,5
5,125,200,5
5,120,199,5
5,120,197,5
4,115,193,5
5,115,191,5
5,100,191,5
6,108,185,5
5,110,188,5
5,114,194,5
5,120,197,5
5,125,200,5
5,127,203,5
5,128,205,5
4,124,208,5
4,125,206,5
4,122,202,5
4,124,200,5
4,123,201,5
4,121,204,5
5,124,204,5
5,126,201,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,206,5
5,124,204,5
5,123,205,5
5,124,204,5
5,125,202,5
5,124,203,5
5,123,205,5
5,123,205,5
5,124,204,5
5,126,200,5
5,126,200,5
5,126,201,5
5,125,202,5
5,124,203,5
5,123,205,5
5,122,207,5
5,121,209,5
5,121,209,5
5,122,207,5
5,124,204,5
5,126,201,5
5,126,200,5
5,126,201,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,206,5
5,122,207,5
5,122,207,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,206,5
5,122,207,5
5,123,206,5
5,123,205,5
5,124,204,5
5,123,206,5
5,123,206,5
5,123,205,5
5,126,205,5
5,126,204,5
5,128,202,5
5,128,202,5
5,127,203,5
5,126,204,5
5,126,204,5
5,126,204,5
5,127,203,5
5,125,206,5
6,127,207,5
6,129,204,5
6,129,204,5
6,127,206,5
6,129,204,5
6,131,200,5
6,132,203,5
6,129,204,5
6,129,204,5
6,129,201,5
6,129,201,5
6,128,203,5
6,124,205,5
6,124,205,5
5,124,201,5
5,124,201,5
5,120,199,5
5,121,196,5
4,116,191,5
5,116,189,5
5,99,194,5
6,107,186,5
5,111,186,5
5,116,192,5
5,120,197,5
5,124,202,5
5,126,205,5
5,127,206,5
4,125,206,5
4,126,205,5
4,123,201,5
4,123,201,5
4,123,201,5
4,122,202,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,125,202,5
5,125,202,5
5,125,202,5
5,124,203,5
5,123,206,5
5,122,207,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,124,203,5
5,123,206,5
5,123,206,5
5,124,204,5
5,124,204,5
5,123,206,5
5,121,209,5
5,123,206,5
5,125,202,5
5,126,201,5
5,125,202,5
5,125,202,5
5,126,201,5
5,126,200,5
5,126,200,5
5,126,201,5
5,126,201,5
5,126,201,5
5,126,201,5
5,124,203,5
5,123,205,5
5,121,208,5
5,123,206,5
5,123,206,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,126,205,5
5,127,203,5
5,128,202,5
5,127,203,5
5,126,205,5
5,125,206,5
5,126,205,5
5,127,203,5
5,128,201,5
5,126,204,5
6,127,206,5
6,128,205,5
6,128,205,5
6,128,205,5
6,129,204,5
6,130,202,5
6,131,204,5
6,129,203,5
6,129,203,5
6,128,203,5
6,128,203,5
6,129,202,5
6,126,202,5
6,127,201,5
5,123,204,5
5,124,201,5
5,122,197,5
5,121,196,5
4,114,194,5
5,114,192,5
5,99,194,5
6,107,186,5
5,111,186,5
5,116,192,5
5,120,197,5
5,124,202,5
5,126,205,5
5,127,206,5
4,125,206,5
4,126,205,5
4,122,202,5
4,122,202,5
4,122,202,5
4,122,203,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,204,5
5,123,206,5
5,122,207,5
5,123,206,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,205,5
5,122,207,5
5,123,206,5
5,124,203,5
5,125,202,5
5,124,203,5
5,123,206,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,206,5
5,123,205,5
5,125,202,5
5,127,199,5
5,126,200,5
5,126,201,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,204,5
5,123,206,5
5,121,208,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,203,5
5,127,203,5
5,128,202,5
5,128,202,5
5,127,203,5
5,126,205,5
5,124,207,5
5,125,206,5
5,126,205,5
5,128,202,5
5,126,205,5
6,127,206,5
6,128,205,5
6,129,204,5
6,129,204,5
6,129,203,5
6,130,202,5
6,131,204,5
6,130,202,5
6,130,202,5
6,129,201,5
6,129,201,5
6,129,201,5
6,127,200,5
6,127,200,5
5,123,204,5
5,125,200,5
5,122,196,5
5,121,196,5
4,115,193,5
5,114,192,5
5,99,194,5
6,107,186,5
5,111,186,5
5,116,192,5
5,120,197,5
5,124,202,5
5,126,205,5
5,127,206,5
4,125,206,5
4,125,206,5
4,122,203,5
4,122,203,5
4,122,203,5
4,122,203,5
4,125,206,5
4,125,206,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,206,5
5,123,206,5
5,123,206,5
5,123,206,5
5,124,204,5
5,124,203,5
5,124,204,5
5,123,206,5
5,123,205,5
5,124,203,5
5,126,201,5
5,126,201,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,205,5
5,122,207,5
5,123,206,5
5,124,203,5
5,126,201,5
5,125,202,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,122,207,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,127,203,5
5,128,202,5
5,128,202,5
5,126,204,5
5,125,206,5
5,124,207,5
5,125,206,5
5,126,205,5
5,126,204,5
5,126,205,5
6,128,205,5
6,129,203,5
6,130,202,5
6,129,203,5
6,129,203,5
6,130,202,5
6,131,205,5
6,129,203,5
6,130,202,5
6,130,200,5
6,130,200,5
6,130,200,5
6,127,200,5
6,127,200,5
5,123,204,5
5,125,200,5
5,122,196,5
5,122,195,5
4,115,193,5
5,114,192,5
5,99,193,5
6,107,186,5
5,111,186,5
5,115,193,5
5,120,197,5
5,124,202,5
5,126,204,5
5,128,205,5
4,125,206,5
4,125,206,5
4,121,205,5
4,121,205,5
4,121,204,5
4,121,204,5
4,125,206,5
4,125,206,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,206,5
5,123,206,5
5,122,207,5
5,123,206,5
5,123,206,5
5,123,206,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,206,5
5,123,206,5
5,125,202,5
5,126,201,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,203,5
5,125,202,5
5,125,202,5
5,121,208,5
5,123,206,5
5,124,203,5
5,125,202,5
5,124,203,5
5,123,205,5
5,123,205,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,124,204,5
5,123,206,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,126,204,5
5,126,204,5
5,126,204,5
5,126,205,5
5,125,206,5
5,125,206,5
5,126,204,5
5,127,203,5
5,127,203,5
5,127,203,5
6,129,203,5
6,130,202,5
6,131,201,5
6,130,202,5
6,129,204,5
6,128,205,5
6,129,208,5
6,128,205,5
6,129,204,5
6,129,201,5
6,129,201,5
6,129,201,5
6,126,202,5
6,126,202,5
5,123,203,5
5,125,200,5
5,123,195,5
5,122,195,5
4,115,193,5
5,114,192,5
6,97,191,5
6,106,185,5
5,110,187,5
5,115,193,5
5,120,198,5
5,124,202,5
5,126,204,5
5,128,205,5
4,125,206,5
4,124,207,5
4,120,206,5
4,121,205,5
4,121,204,5
4,121,204,5
4,125,206,5
4,125,206,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,206,5
5,122,207,5
5,122,207,5
5,122,207,5
5,123,205,5
5,123,205,5
5,123,206,5
5,123,205,5
5,124,203,5
5,124,203,5
5,124,204,5
5,123,205,5
5,124,203,5
5,125,202,5
5,126,201,5
5,126,201,5
5,125,202,5
5,124,204,5
5,124,204,5
5,124,204,5
5,121,208,5
5,123,206,5
5,124,203,5
5,126,201,5
5,125,202,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,205,5
5,124,204,5
5,126,201,5
5,126,200,5
5,126,201,5
5,124,204,5
5,122,207,5
5,123,205,5
5,123,205,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,126,205,5
5,126,205,5
5,126,205,5
5,126,205,5
5,125,206,5
5,126,205,5
5,126,204,5
5,127,203,5
5,128,202,5
5,128,202,5
6,131,201,5
6,131,200,5
6,131,201,5
6,130,202,5
6,129,204,5
6,127,207,5
6,128,209,5
6,127,206,5
6,129,204,5
6,129,202,5
6,129,201,5
6,129,202,5
6,126,202,5
6,126,203,5
5,123,203,5
5,125,200,5
5,122,196,5
5,122,195,5
4,115,193,5
5,114,192,5
6,97,191,5
6,106,185,5
5,110,187,5
5,115,193,5
5,120,198,5
5,124,202,5
5,126,204,5
5,128,205,5
4,125,206,5
4,124,207,5
4,120,206,5
4,121,205,5
4,121,204,5
4,122,203,5
4,126,205,5
4,125,206,5
5,124,204,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,206,5
5,122,207,5
5,123,206,5
5,123,206,5
5,124,203,5
5,124,204,5
5,123,205,5
5,124,204,5
5,125,202,5
5,126,201,5
5,124,203,5
5,123,205,5
5,122,207,5
5,123,205,5
5,125,202,5
5,126,201,5
5,125,202,5
5,123,205,5
5,123,206,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,125,202,5
5,124,204,5
5,124,204,5
5,125,202,5
5,126,200,5
5,127,199,5
5,126,201,5
5,123,205,5
5,121,209,5
5,123,206,5
5,123,206,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,127,203,5
5,127,203,5
5,126,204,5
5,126,205,5
5,126,205,5
5,126,205,5
5,126,205,5
5,126,204,5
5,127,203,5
5,128,201,5
6,131,200,5
6,131,200,5
6,131,200,5
6,131,201,5
6,129,203,5
6,127,207,5
6,129,207,5
6,129,204,5
6,129,203,5
6,129,201,5
6,130,200,5
6,129,201,5
6,126,202,5
6,126,202,5
5,123,203,5
5,125,200,5
5,122,196,5
5,121,196,5
4,115,193,5
5,115,191,5
6,97,191,5
6,106,185,5
5,110,186,5
5,115,193,5
5,120,198,5
5,124,202,5
5,126,204,5
5,129,204,5
4,125,206,5
4,124,207,5
4,121,208,5
4,122,207,5
4,123,205,5
4,124,204,5
4,126,205,5
4,124,207,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,203,5
5,125,202,5
5,126,201,5
5,124,203,5
5,123,205,5
5,124,204,5
5,125,202,5
5,126,201,5
5,125,202,5
5,124,204,5
5,122,207,5
5,123,206,5
5,124,203,5
5,126,200,5
5,125,202,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,125,202,5
5,123,205,5
5,124,204,5
5,125,202,5
5,126,200,5
5,127,199,5
5,126,201,5
5,123,205,5
5,121,208,5
5,123,206,5
5,123,206,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,203,5
5,128,201,5
5,128,202,5
5,127,203,5
5,126,204,5
5,126,204,5
5,126,204,5
5,126,205,5
5,125,206,5
5,126,205,5
5,127,203,5
6,131,201,5
6,131,200,5
6,132,199,5
6,132,199,5
6,131,201,5
6,129,204,5
6,131,205,5
6,129,203,5
6,130,202,5
6,130,200,5
6,130,200,5
6,130,200,5
6,127,201,5
6,126,202,5
5,123,203,5
5,125,200,5
5,122,197,5
5,121,196,5
4,114,194,5
5,115,191,5
6,100,191,5
6,106,185,5
6,112,186,5
5,114,194,5
5,120,198,5
5,124,202,5
4,126,205,5
5,129,204,5
4,125,206,5
4,124,207,5
4,120,206,5
4,121,205,5
4,122,203,5
4,124,204,5
4,126,205,5
4,124,207,5
5,124,203,5
5,124,203,5
5,125,202,5
5,125,202,5
5,124,203,5
5,125,202,5
5,126,201,5
5,127,199,5
5,126,200,5
5,124,203,5
5,123,205,5
5,123,205,5
5,125,202,5
5,126,200,5
5,125,202,5
5,124,204,5
5,124,204,5
5,124,204,5
5,126,201,5
5,127,199,5
5,126,201,5
5,124,204,5
5,124,204,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,206,5
5,123,205,5
5,124,204,5
5,125,202,5
5,126,200,5
5,126,201,5
5,124,203,5
5,123,206,5
5,123,206,5
5,123,206,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,125,202,5
5,128,202,5
5,128,202,5
5,127,203,5
5,127,203,5
5,127,203,5
5,126,204,5
5,126,205,5
5,125,206,5
5,124,207,5
5,126,204,5
6,130,202,5
6,131,201,5
6,132,199,5
6,133,197,5
6,133,198,5
6,130,202,5
6,131,205,5
6,130,202,5
6,130,202,5
6,130,200,5
6,130,200,5
6,129,201,5
6,127,201,5
6,126,202,5
5,123,203,5
5,125,200,5
5,122,197,5
5,120,197,5
5,116,194,5
5,115,191,5
7,102,192,5
7,109,185,5
6,115,187,5
5,115,195,5
5,120,199,5
5,125,202,5
4,126,205,5
4,126,204,5
4,125,206,5
5,123,205,5
5,122,205,5
5,122,205,5
4,121,203,5
4,122,203,5
4,123,206,5
4,121,208,5
4,126,205,5
4,126,204,5
4,127,203,5
4,126,204,5
4,126,205,5
4,124,207,5
5,124,204,5
5,124,204,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,123,205,5
5,124,204,5
5,126,201,5
5,126,200,5
5,124,204,5
5,123,206,5
5,124,203,5
5,125,202,5
5,124,204,5
5,124,204,5
5,124,204,5
4,126,205,5
4,126,205,5
4,126,205,5
4,125,206,5
4,124,207,5
4,124,207,5
5,121,208,5
5,122,207,5
5,123,206,5
5,123,205,5
5,124,204,5
5,124,203,5
5,124,203,5
5,125,202,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,128,201,5
5,128,202,5
5,127,203,5
5,126,204,5
5,126,204,5
5,126,204,5
5,127,203,5
5,128,202,5
6,131,201,5
6,131,201,5
6,131,201,5
6,131,200,5
6,132,199,5
6,132,199,5
6,131,200,5
6,131,201,5
6,133,204,5
6,131,203,5
6,131,203,5
7,131,201,5
6,129,202,5
6,128,203,5
6,129,202,5
6,129,201,5
6,126,202,5
5,124,202,5
5,120,199,5
5,121,196,5
5,117,191,5
5,117,189,5
8,104,192,5
7,110,185,5
6,115,187,5
5,115,195,5
5,120,199,5
4,122,203,5
4,126,206,5
4,126,204,5
4,125,206,5
5,123,204,5
5,123,204,5
5,121,202,5
4,121,203,5
4,121,203,5
4,123,206,5
4,122,207,5
4,126,205,5
4,126,204,5
4,127,203,5
4,126,204,5
4,125,206,5
4,124,207,5
5,124,204,5
5,124,204,5
5,123,205,5
5,124,204,5
5,124,203,5
5,125,202,5
5,125,202,5
5,124,203,5
5,123,205,5
5,123,206,5
5,124,204,5
5,126,201,5
5,126,201,5
5,124,204,5
5,123,205,5
5,124,203,5
5,125,202,5
5,124,204,5
5,124,204,5
5,124,204,5
4,126,205,5
4,126,205,5
4,126,205,5
4,125,206,5
4,125,206,5
4,124,207,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,206,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,127,203,5
5,127,203,5
5,127,203,5
5,128,202,5
5,128,202,5
5,127,203,5
5,127,203,5
5,127,203,5
6,131,200,5
6,131,200,5
6,131,200,5
6,131,200,5
6,131,200,5
6,131,201,5
6,130,202,5
6,129,203,5
6,132,205,5
6,130,204,5
6,129,205,5
7,129,203,5
6,129,202,5
6,128,203,5
6,128,203,5
6,129,201,5
6,126,202,5
6,126,202,5
5,120,199,5
5,120,197,5
5,117,192,5
5,117,189,5
8,104,192,5
7,110,185,5
6,115,187,5
5,115,195,5
5,120,199,5
4,122,203,5
4,126,207,5
4,126,204,5
4,125,206,5
5,123,203,5
5,124,202,5
5,122,200,5
4,121,203,5
4,121,203,5
4,123,206,5
4,123,205,5
5,125,202,5
5,125,202,5
5,125,202,5
5,124,203,5
5,123,205,5
5,123,205,5
5,123,205,5
5,124,203,5
5,123,206,5
5,124,204,5
5,125,202,5
5,126,200,5
5,126,201,5
5,124,203,5
5,123,206,5
5,122,207,5
5,123,205,5
5,125,202,5
5,125,202,5
5,124,204,5
5,123,205,5
5,124,203,5
5,125,202,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,123,205,5
5,126,201,5
5,126,201,5
5,125,202,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,206,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,205,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,126,204,5
5,127,203,5
5,128,202,5
5,128,201,5
5,128,201,5
5,128,202,5
5,127,203,5
5,126,204,5
6,131,200,5
6,131,201,5
6,130,202,5
6,130,202,5
6,130,202,5
6,129,203,5
6,129,204,5
6,128,205,5
6,130,206,5
6,128,205,5
6,127,206,5
6,128,204,5
6,128,203,5
6,128,204,5
6,129,202,5
6,130,200,5
6,127,201,5
6,126,202,5
5,120,199,5
5,120,197,5
5,117,192,5
5,117,190,5
8,104,192,5
7,110,185,5
6,115,187,5
5,115,195,5
5,120,199,5
4,122,203,5
4,126,207,5
4,126,204,5
4,126,205,5
5,124,201,5
5,125,200,5
5,123,199,5
4,121,202,5
4,121,203,5
4,123,205,5
4,124,204,5
5,125,202,5
5,125,202,5
5,125,202,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,205,5
5,124,203,5
5,124,204,5
5,124,203,5
5,126,201,5
5,126,201,5
5,126,201,5
5,124,203,5
5,123,205,5
5,122,207,5
5,123,205,5
5,124,203,5
5,124,203,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,126,200,5
5,126,201,5
5,126,201,5
5,126,201,5
5,125,202,5
5,125,202,5
5,125,202,5
5,125,202,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,126,204,5
5,126,204,5
5,128,202,5
5,128,202,5
5,128,202,5
5,127,203,5
5,126,204,5
5,126,205,5
6,129,204,5
6,129,204,5
6,128,205,5
6,129,204,5
6,129,204,5
6,129,203,5
6,129,204,5
6,128,205,5
6,130,206,5
6,128,205,5
6,127,206,5
6,128,204,5
6,128,203,5
6,128,203,5
6,129,202,5
6,130,200,5
6,127,201,5
5,124,202,5
5,120,199,5
5,120,197,5
5,117,192,5
5,117,190,5
8,102,190,5
7,109,185,5
6,115,187,5
5,115,195,5
5,120,200,5
4,122,203,5
4,126,207,5
4,126,205,5
4,126,204,5
5,126,199,5
5,126,198,5
5,124,197,5
4,121,202,5
4,121,203,5
4,123,205,5
4,124,203,5
5,125,202,5
5,125,202,5
5,125,202,5
5,124,204,5
5,123,205,5
5,123,206,5
5,124,204,5
5,124,203,5
5,125,202,5
5,125,202,5
5,125,202,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,126,201,5
5,126,201,5
5,125,202,5
5,125,202,5
5,125,202,5
5,126,201,5
5,126,201,5
5,126,201,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,127,203,5
5,127,203,5
5,127,203,5
5,127,203,5
5,126,204,5
5,126,204,5
5,126,205,5
5,126,205,5
5,126,205,5
5,126,205,5
6,128,205,5
6,128,205,5
6,129,204,5
6,129,203,5
6,129,203,5
6,129,203,5
6,131,205,5
6,128,205,5
6,128,205,5
6,128,203,5
6,129,202,5
6,129,202,5
6,127,201,5
6,128,199,5
5,124,201,5
5,124,202,5
5,120,199,5
5,120,197,5
5,117,192,5
5,117,190,5
8,102,190,5
7,107,183,5
6,115,187,5
5,115,195,5
5,120,200,5
4,122,203,5
4,125,206,5
4,126,205,5
5,125,202,5
5,126,199,5
5,126,198,5
5,124,197,5
4,121,202,5
4,121,203,5
4,123,205,5
4,124,203,5
5,125,202,5
5,126,201,5
5,126,201,5
5,124,203,5
5,124,204,5
5,123,205,5
5,124,204,5
5,124,203,5
5,126,201,5
5,126,201,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,125,202,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,127,203,5
5,127,203,5
5,127,203,5
5,126,204,5
5,126,204,5
5,126,204,5
5,126,204,5
5,126,204,5
5,128,202,5
5,127,203,5
6,129,204,5
6,129,204,5
6,129,203,5
6,130,202,5
6,130,202,5
6,129,203,5
6,131,205,5
6,129,204,5
6,129,204,5
6,129,201,5
6,129,201,5
6,129,201,5
6,127,200,5
6,128,199,5
5,124,202,5
5,124,202,5
5,120,199,5
5,120,197,5
5,117,192,5
5,117,189,5
8,102,190,5
7,107,183,5
6,115,187,5
5,115,195,5
5,120,200,5
4,121,204,5
4,124,207,5
4,126,205,5
5,125,202,5
5,125,200,5
5,125,200,5
5,123,199,5
5,124,202,5
5,123,203,5
4,123,206,5
4,123,205,5
5,125,202,5
5,125,200,5
5,125,200,5
5,124,201,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,203,5
5,126,201,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,203,5
5,125,202,5
5,125,202,5
5,124,203,5
5,124,204,5
5,123,205,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,123,203,5
5,123,203,5
5,124,202,5
5,124,202,5
5,124,201,5
5,124,202,5
5,123,203,5
5,123,204,5
5,123,204,5
5,123,204,5
5,123,204,5
5,123,203,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,127,203,5
5,127,203,5
5,128,202,5
5,128,202,5
5,128,202,5
5,127,203,5
5,127,203,5
5,126,204,5
6,129,203,5
6,129,203,5
6,129,203,5
6,129,203,5
5,128,205,5
5,126,204,5
5,127,203,5
6,127,200,5
6,127,200,5
6,127,201,5
6,127,201,5
6,127,200,5
5,124,202,5
5,124,202,5
5,120,199,5
5,121,196,5
5,117,191,5
5,118,188,5
8,102,190,5
7,107,183,5
6,115,187,5
5,114,194,5
4,117,200,5
4,121,203,5
4,124,207,5
4,126,205,5
5,125,202,5
5,124,201,5
5,123,199,5
5,122,200,5
5,123,203,5
5,123,204,5
4,122,207,5
4,121,205,5
5,125,202,5
5,125,200,5
5,126,199,5
