h,s,v,value
77,45,129,1.000
74,47,130,1.000
77,45,129,1.000
74,47,130,1.000
77,46,127,1.000
74,49,125,1.000
77,41,130,1.000
74,43,132,1.000
77,42,129,1.000
74,44,127,1.000
77,42,129,1.000
74,41,136,1.000
77,40,135,1.000
74,42,133,1.000
77,43,124,1.000
74,46,122,1.000
77,47,124,1.000
74,46,132,1.000
77,44,133,1.000
74,47,131,1.000
77,46,128,1.000
74,47,131,1.000
77,44,134,1.000
74,44,139,1.000
77,40,135,1.000
74,44,128,1.000
77,41,123,1.000
74,40,126,1.000
77,40,128,1.000
74,40,127,1.000
77,44,122,1.000
77,44,122,1.000
77,44,123,1.000
77,43,124,1.000
77,43,125,1.000
77,43,125,1.000
77,42,127,1.000
77,42,128,1.000
80,42,128,1.000
77,43,126,1.000
80,43,126,1.000
80,43,125,1.000
80,44,122,1.000
80,43,125,1.000
80,42,129,1.000
80,42,128,1.000
80,41,130,1.000
80,44,132,1.000
83,41,132,1.000
80,44,132,1.000
83,42,129,1.000
80,43,135,1.000
83,40,135,1.000
80,42,129,1.000
83,45,119,1.000
81,38,128,1.000
84,33,147,1.000
79,33,133,1.000
84,34,111,1.000
80,32,118,1.000
84,31,123,1.000
90,39,119,1.000
90,35,131,1.000
90,36,129,1.000
87,37,130,1.000
87,36,133,1.000
83,41,130,1.000
83,42,128,1.000
80,45,129,1.000
80,43,135,1.000
77,49,134,1.000
77,49,136,1.000
77,47,140,1.000
80,48,137,1.000
80,51,130,1.000
80,46,128,1.000
80,44,133,1.000
80,48,139,1.000
80,48,139,1.000
80,49,134,1.000
80,51,130,1.000
77,50,132,1.000
77,48,138,1.000
77,48,138,1.000
77,49,134,1.000
77,53,126,1.000
77,49,136,1.000
77,47,140,1.000
77,48,137,1.000
75,49,134,1.000
75,51,130,1.000
75,52,127,1.000
75,51,130,1.000
74,44,138,1.000
73,46,134,1.000
74,47,131,1.000
73,46,133,1.000
74,45,136,1.000
73,45,137,1.000
74,45,135,1.000
73,46,133,1.000
74,42,134,1.000
72,43,131,1.000
74,44,128,1.000
72,43,129,1.000
74,43,131,1.000
72,42,133,1.000
74,42,134,1.000
72,42,135,1.000
74,46,133,1.000
73,48,127,1.000
74,49,125,1.000
73,47,131,1.000
75,49,135,1.000
73,51,134,1.000
75,50,132,1.000
73,51,135,1.000
75,51,131,1.000
73,51,135,1.000
74,47,131,1.000
73,49,125,1.000
74,46,122,1.000
72,44,127,1.000
74,43,129,1.000
72,44,127,1.000
74,43,129,1.000
74,43,131,1.000
74,43,132,1.000
74,43,132,1.000
74,43,132,1.000
74,42,133,1.000
74,42,134,1.000
74,42,134,1.000
77,40,133,1.000
74,42,133,1.000
77,41,132,1.000
77,41,130,1.000
77,42,127,1.000
77,41,131,1.000
77,39,136,1.000
77,40,134,1.000
77,47,124,1.000
77,52,127,1.000
80,45,129,1.000
77,51,129,1.000
80,45,129,1.000
77,48,137,1.000
80,42,139,1.000
77,44,133,1.000
80,49,120,1.000
77,37,144,1.000
80,37,144,1.000
77,39,132,1.000
81,41,119,1.000
76,37,116,1.000
79,35,124,1.000
90,38,121,1.000
87,37,131,1.000
87,38,127,1.000
83,42,129,1.000
83,40,135,1.000
80,45,131,1.000
80,46,128,1.000
77,52,127,1.000
77,49,134,1.000
77,50,133,1.000
77,49,134,1.000
77,49,135,1.000
80,51,131,1.000
80,53,126,1.000
80,46,128,1.000
80,43,135,1.000
80,46,144,1.000
80,47,142,1.000
80,48,138,1.000
80,49,135,1.000
77,49,135,1.000
77,48,137,1.000
77,48,137,1.000
77,49,134,1.000
77,51,131,1.000
77,48,139,1.000
77,47,140,1.000
77,49,136,1.000
75,49,134,1.000
75,49,134,1.000
75,49,134,1.000
75,48,137,1.000
73,45,135,1.000
73,47,130,1.000
73,48,127,1.000
73,47,130,1.000
73,45,135,1.000
73,45,136,1.000
73,45,135,1.000
73,46,133,1.000
72,42,135,1.000
72,43,130,1.000
72,43,129,1.000
72,43,131,1.000
72,43,132,1.000
72,43,132,1.000
72,42,133,1.000
72,42,135,1.000
73,46,132,1.000
73,48,127,1.000
73,49,124,1.000
73,54,128,1.000
73,53,130,1.000
73,53,131,1.000
73,52,133,1.000
73,51,136,1.000
73,51,136,1.000
73,51,134,1.000
73,47,129,1.000
73,48,128,1.000
