h,s,v,value
5,119,199,5
5,119,201,5
5,119,200,5
5,119,199,5
5,120,198,5
5,119,199,5
5,119,200,5
5,120,198,5
5,120,198,5
5,119,199,5
5,118,201,5
5,119,200,5
5,119,199,5
5,119,199,5
5,122,201,5
5,122,200,5
5,124,198,5
5,124,197,5
5,124,198,5
5,123,199,5
5,122,200,5
5,122,200,5
5,122,200,5
5,123,199,5
5,124,198,5
5,123,199,5
6,122,199,5
6,121,201,5
6,121,201,5
6,122,199,5
6,127,197,5
6,128,199,5
6,127,200,5
6,126,199,5
6,125,198,5
6,122,198,5
6,126,197,5
7,127,198,5
7,127,198,5
7,128,197,5
6,124,200,5
6,122,199,5
5,116,193,5
4,107,190,5
4,103,191,5
6,98,190,5
6,104,188,5
5,110,194,5
6,116,198,5
5,123,203,5
5,125,206,5
6,128,210,5
6,129,207,5
5,128,202,5
6,125,200,5
5,122,200,5
6,122,199,5
5,122,200,5
5,122,200,5
5,123,203,5
6,125,204,5
5,121,202,5
5,122,200,5
5,124,198,5
5,124,198,5
5,124,202,5
5,122,205,5
5,122,205,5
5,123,204,5
5,124,203,5
5,123,205,5
5,123,206,5
5,123,205,5
5,124,204,5
5,125,202,5
5,125,202,5
5,125,202,5
4,121,202,5
5,119,201,5
4,119,205,5
5,118,204,5
4,120,204,5
5,120,199,5
4,121,202,5
5,119,202,5
4,121,203,5
5,120,199,5
4,122,200,5
5,120,199,5
4,121,203,5
5,119,202,5
4,121,203,5
5,120,200,5
5,120,200,5
5,119,200,5
5,119,202,5
5,118,201,5
5,120,200,5
5,120,198,5
5,120,199,5
5,120,198,5
5,120,199,5
5,120,198,5
5,120,200,5
5,118,201,5
5,119,201,5
5,120,198,5
5,120,199,5
5,119,201,5
5,123,199,5
5,124,198,5
5,124,197,5
5,124,197,5
5,123,199,5
5,122,200,5
5,122,200,5
5,122,200,5
5,124,198,5
5,123,199,5
6,121,200,5
6,120,202,5
6,119,203,5
6,121,201,5
6,124,196,5
6,126,193,5
5,125,200,5
5,124,198,5
5,123,199,5
6,122,199,5
6,122,199,5
6,124,199,5
6,124,199,5
7,126,200,5
7,128,197,5
6,124,199,5
6,121,198,5
5,116,194,5
4,107,191,5
4,102,192,5
6,98,190,5
6,104,188,5
5,111,193,5
6,116,197,5
5,124,202,5
5,126,205,5
5,126,209,5
5,127,206,5
5,124,204,5
5,122,201,5
5,119,202,5
5,118,201,5
5,119,200,5
5,122,201,5
5,123,204,5
5,123,204,5
5,122,201,5
5,122,200,5
5,122,200,5
5,122,201,5
5,121,202,5
5,121,203,5
5,121,206,5
5,121,206,5
5,124,203,5
5,124,204,5
5,123,206,5
5,123,206,5
4,125,206,5
4,126,204,5
4,126,204,5
5,125,202,5
4,122,203,5
4,121,203,5
4,121,205,5
4,119,205,5
4,121,204,5
4,122,200,5
4,122,202,5
4,121,203,5
4,121,205,5
4,120,204,5
4,121,205,5
4,121,203,5
4,122,203,5
4,122,201,5
4,122,202,5
4,121,202,5
4,121,203,5
5,119,202,5
4,120,204,5
5,119,202,5
4,121,203,5
5,120,200,5
4,122,201,5
5,120,199,5
4,121,202,5
5,120,199,5
4,121,202,5
5,119,201,5
4,121,203,5
5,120,199,5
4,122,201,5
5,120,200,5
5,122,200,5
5,123,199,5
5,124,197,5
5,124,198,5
5,123,199,5
5,122,201,5
5,122,200,5
5,122,200,5
5,124,198,5
5,122,200,5
6,120,202,5
6,120,202,5
6,121,201,5
6,122,199,5
6,123,197,5
6,123,197,5
5,124,202,5
5,120,200,5
5,119,201,5
5,119,200,5
6,120,199,5
7,123,199,5
6,124,200,5
7,127,199,5
7,128,197,5
6,125,198,5
6,122,197,5
6,118,195,5
4,109,192,5
4,105,192,5
6,98,189,5
6,104,188,5
6,110,192,5
6,116,197,5
5,122,200,5
5,126,205,5
5,126,209,5
5,126,204,5
5,124,203,5
5,122,201,5
5,118,201,5
5,118,201,5
5,119,200,5
5,119,200,5
4,121,203,5
5,123,203,5
5,123,199,5
5,123,199,5
5,122,200,5
5,121,203,5
5,121,203,5
5,121,203,5
5,123,204,5
5,122,205,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,206,5
4,124,207,5
4,125,206,5
4,125,206,5
4,125,206,5
4,122,203,5
4,122,203,5
4,121,205,5
4,121,205,5
4,122,203,5
4,123,201,5
4,123,201,5
4,121,204,5
4,120,206,5
4,120,206,5
4,120,206,5
4,121,204,5
4,122,202,5
4,123,201,5
4,122,202,5
4,122,203,5
4,122,203,5
4,122,203,5
4,122,203,5
4,122,203,5
4,121,204,5
4,121,204,5
4,121,204,5
4,121,204,5
4,122,203,5
4,122,202,5
4,122,203,5
4,121,204,5
4,122,203,5
4,122,202,5
4,122,202,5
5,123,203,5
5,123,203,5
5,122,200,5
5,123,199,5
5,123,199,5
5,122,200,5
5,122,201,5
5,122,201,5
5,122,200,5
5,122,200,5
5,122,200,5
6,122,199,5
6,122,198,5
6,123,197,5
6,122,198,5
6,121,201,5
5,120,204,5
4,119,205,5
4,119,205,5
5,119,202,5
5,118,201,5
6,121,200,5
7,123,199,5
6,125,198,5
7,128,197,5
7,127,198,5
7,127,198,5
7,124,197,5
6,118,195,5
4,108,193,5
4,104,193,5
6,102,188,5
7,108,187,5
6,112,192,5
6,116,197,5
5,122,201,5
5,125,206,5
6,128,210,5
5,126,205,5
5,124,203,5
5,122,201,5
5,118,201,5
5,115,200,5
4,115,201,5
5,119,199,5
4,121,202,5
4,121,202,5
5,123,199,5
6,124,196,5
5,124,198,5
5,121,202,5
5,119,205,5
5,121,203,5
5,124,202,5
5,124,201,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
4,124,207,5
4,124,207,5
4,124,207,5
4,124,207,5
4,126,205,5
4,125,206,5
4,124,207,5
4,124,207,5
4,126,205,5
4,127,203,5
4,126,204,5
4,125,206,5
4,124,208,5
4,124,208,5
4,124,207,5
4,125,206,5
4,126,204,5
4,126,204,5
4,126,205,5
4,125,206,5
4,126,205,5
4,126,205,5
4,126,204,5
4,126,204,5
4,126,205,5
4,125,206,5
4,125,206,5
4,124,207,5
4,126,205,5
4,127,203,5
4,126,204,5
4,126,205,5
4,126,204,5
4,126,204,5
4,126,205,5
4,124,208,5
5,122,205,5
6,125,204,5
6,126,202,5
6,126,202,5
6,126,203,5
6,125,204,5
