h,s,v,value
13,76,206,0.5
14,73,205,0.5
13,71,206,0.5
14,70,205,0.5
14,72,205,0.5
14,72,206,0.5
14,72,208,0.5
14,72,208,0.5
13,70,209,0.5
14,69,207,0.5
14,69,207,0.5
14,69,206,0.5
14,69,207,0.5
14,69,206,0.5
13,71,206,0.5
13,71,206,0.5
13,70,207,0.5
14,73,207,0.5
14,73,207,0.5
14,73,207,0.5
14,73,206,0.5
14,73,206,0.5
14,73,207,0.5
15,74,208,0.5
14,73,207,0.5
15,73,206,0.5
14,72,205,0.5
14,73,204,0.5
14,73,204,0.5
14,73,203,0.5
14,73,202,0.5
14,71,202,0.5
14,70,204,0.5
14,70,204,0.5
13,71,206,0.5
13,71,206,0.5
13,71,206,0.5
13,71,206,0.5
13,70,207,0.5
13,70,207,0.5
14,73,207,0.5
14,72,206,0.5
14,72,206,0.5
14,72,206,0.5
14,72,206,0.5
14,72,206,0.5
14,72,206,0.5
14,72,206,0.5
14,73,204,0.5
14,73,203,0.5
14,73,203,0.5
14,73,203,0.5
14,73,203,0.5
14,73,203,0.5
14,73,204,0.5
14,73,205,0.5
13,75,208,0.5
13,75,208,0.5
14,73,207,0.5
14,72,208,0.5
14,72,208,0.5
14,72,208,0.5
14,72,208,0.5
14,72,209,0.5
14,72,208,0.5
14,73,207,0.5
14,73,205,0.5
14,74,203,0.5
14,74,202,0.5
14,74,202,0.5
14,74,203,0.5
14,74,204,0.5
13,71,204,0.5
13,71,204,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,204,0.5
14,69,206,0.5
15,67,207,0.5
15,66,209,0.5
14,43,214,0.5
14,50,205,0.5
13,57,202,0.5
14,62,203,0.5
14,69,207,0.5
14,72,209,0.5
13,74,210,0.5
14,77,205,0.5
14,73,205,0.5
14,73,206,0.5
14,69,206,0.5
14,69,206,0.5
14,72,206,0.5
14,72,206,0.5
15,74,208,0.5
15,73,209,0.5
14,71,207,0.5
14,69,207,0.5
14,69,207,0.5
14,69,207,0.5
14,69,207,0.5
14,69,206,0.5
14,69,206,0.5
14,69,206,0.5
13,70,208,0.5
13,71,205,0.5
14,74,204,0.5
14,73,207,0.5
14,72,208,0.5
14,73,206,0.5
14,73,205,0.5
14,72,206,0.5
14,72,205,0.5
14,72,205,0.5
14,72,205,0.5
14,72,205,0.5
14,72,205,0.5
14,73,204,0.5
14,70,204,0.5
14,70,204,0.5
14,70,205,0.5
14,70,205,0.5
14,69,206,0.5
14,69,206,0.5
13,70,207,0.5
13,71,206,0.5
13,71,206,0.5
13,71,206,0.5
14,72,206,0.5
14,72,206,0.5
14,71,207,0.5
14,71,207,0.5
14,71,207,0.5
14,71,207,0.5
14,72,206,0.5
14,72,205,0.5
14,72,205,0.5
14,72,205,0.5
14,73,204,0.5
14,73,204,0.5
14,73,204,0.5
14,73,204,0.5
14,72,205,0.5
14,73,206,0.5
14,73,207,0.5
13,75,208,0.5
14,73,207,0.5
14,72,208,0.5
14,72,208,0.5
14,73,207,0.5
14,73,207,0.5
14,72,208,0.5
14,73,207,0.5
14,73,206,0.5
14,74,204,0.5
14,74,203,0.5
14,74,202,0.5
14,74,203,0.5
14,74,204,0.5
14,74,204,0.5
13,71,204,0.5
13,71,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,205,0.5
14,73,204,0.5
14,72,206,0.5
15,67,207,0.5
15,66,208,0.5
12,42,217,0.5
13,47,205,0.5
12,55,201,0.5
13,61,202,0.5
13,67,206,0.5
14,72,208,0.5
13,74,210,0.5
13,76,206,0.5
14,74,204,0.5
14,73,206,0.5
14,69,206,0.5
14,69,206,0.5
14,72,205,0.5
14,72,205,0.5
15,74,207,0.5
15,73,209,0.5
14,72,209,0.5
14,72,209,0.5
14,72,208,0.5
14,73,207,0.5
14,73,207,0.5
14,73,207,0.5
14,72,208,0.5
14,72,208,0.5
13,70,209,0.5
13,71,204,0.5
13,72,202,0.5
13,71,206,0.5
14,69,208,0.5
14,69,206,0.5
14,70,204,0.5
14,70,205,0.5
14,70,205,0.5
15,68,203,0.5
14,70,205,0.5
14,69,206,0.5
14,69,206,0.5
14,69,206,0.5
14,70,205,0.5
14,70,205,0.5
14,69,208,0.5
14,69,208,0.5
14,72,209,0.5
14,72,209,0.5
14,72,208,0.5
14,73,207,0.5
14,73,207,0.5
14,73,206,0.5
14,73,206,0.5
14,73,207,0.5
14,72,208,0.5
14,72,208,0.5
14,72,208,0.5
14,73,207,0.5
14,73,206,0.5
14,73,206,0.5
14,73,207,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,72,208,0.5
14,73,207,0.5
14,73,207,0.5
14,72,208,0.5
14,73,207,0.5
14,73,205,0.5
14,73,205,0.5
14,73,207,0.5
14,73,206,0.5
14,73,205,0.5
14,74,204,0.5
14,74,203,0.5
13,76,205,0.5
13,76,206,0.5
13,75,207,0.5
13,75,208,0.5
13,71,205,0.5
13,71,205,0.5
13,75,207,0.5
13,75,207,0.5
13,75,207,0.5
13,75,207,0.5
15,75,205,0.5
15,75,205,0.5
14,73,204,0.5
14,72,206,0.5
16,69,207,0.5
16,69,208,0.5
12,42,218,0.5
12,48,207,0.5
12,55,201,0.5
13,62,202,0.5
13,68,204,0.5
13,71,206,0.5
13,75,208,0.5
13,77,203,0.5
13,76,205,0.5
14,73,205,0.5
13,71,206,0.5
14,70,205,0.5
14,73,203,0.5
14,73,203,0.5
15,74,206,0.5
15,74,208,0.5
15,73,210,0.5
14,72,210,0.5
14,72,209,0.5
14,72,208,0.5
14,73,207,0.5
14,73,207,0.5
14,73,207,0.5
14,72,208,0.5
13,70,208,0.5
13,71,204,0.5
13,72,202,0.5
13,71,206,0.5
14,69,208,0.5
14,69,207,0.5
14,70,205,0.5
14,70,204,0.5
14,69,206,0.5
15,68,204,0.5
14,69,207,0.5
14,69,207,0.5
14,69,206,0.5
14,69,206,0.5
14,70,205,0.5
14,70,204,0.5
14,69,206,0.5
14,72,206,0.5
14,73,207,0.5
14,73,207,0.5
14,73,207,0.5
14,73,206,0.5
14,73,205,0.5
14,74,204,0.5
14,73,206,0.5
14,73,207,0.5
14,73,207,0.5
14,72,208,0.5
14,73,207,0.5
14,73,207,0.5
14,73,206,0.5
14,73,205,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,73,205,0.5
14,73,206,0.5
14,73,206,0.5
14,73,206,0.5
14,72,209,0.5
14,73,207,0.5
14,73,207,0.5
14,72,209,0.5
14,73,207,0.5
14,74,204,0.5
14,74,203,0.5
14,73,206,0.5
14,73,205,0.5
14,73,205,0.5
14,74,204,0.5
14,74,204,0.5
13,76,206,0.5
13,75,207,0.5
13,75,208,0.5
13,75,208,0.5
13,71,204,0.5
13,71,204,0.5
13,76,206,0.5
13,76,206,0.5
13,76,206,0.5
13,76,206,0.5
15,75,205,0.5
15,75,205,0.5
14,73,204,0.5
14,72,206,0.5
16,69,206,0.5
16,69,208,0.5
10,42,219,0.5
11,46,207,0.5
11,52,201,0.5
11,59,202,0.5
12,66,205,0.5
13,72,208,0.5
13,76,208,0.5
13,77,203,0.5
13,76,204,0.5
14,74,204,0.5
13,71,206,0.5
13,71,206,0.5
14,74,204,0.5
14,74,204,0.5
14,76,207,0.5
15,78,209,0.5
15,77,211,0.5
14,75,212,0.5
14,75,212,0.5
14,75,211,0.5
14,75,210,0.5
14,76,209,0.5
15,74,207,0.5
15,74,207,0.5
14,73,207,0.5
14,73,206,0.5
14,73,206,0.5
14,73,207,0.5
13,70,207,0.5
13,71,206,0.5
13,71,206,0.5
14,70,204,0.5
14,69,206,0.5
14,69,207,0.5
14,69,207,0.5
14,69,207,0.5
14,69,206,0.5
14,70,205,0.5
14,73,205,0.5
14,74,204,0.5
14,73,205,0.5
14,73,205,0.5
13,75,208,0.5
14,76,208,0.5
14,76,208,0.5
14,76,207,0.5
14,76,207,0.5
14,77,206,0.5
13,75,208,0.5
13,75,208,0.5
13,75,208,0.5
13,75,208,0.5
13,75,208,0.5
13,75,207,0.5
13,75,207,0.5
13,76,206,0.5
13,74,209,0.5
13,75,208,0.5
13,75,208,0.5
13,75,208,0.5
13,75,208,0.5
13,75,208,0.5
13,75,208,0.5
14,73,206,0.5
14,72,208,0.5
14,72,205,0.5
14,72,205,0.5
14,71,207,0.5
14,73,207,0.5
14,74,203,0.5
14,74,203,0.5
14,73,206,0.5
13,75,207,0.5
13,75,207,0.5
13,76,206,0.5
13,76,206,0.5
13,76,206,0.5
13,75,207,0.5
13,75,207,0.5
13,75,208,0.5
13,71,204,0.5
13,71,204,0.5
13,76,205,0.5
13,76,205,0.5
13,76,205,0.5
13,76,206,0.5
15,75,204,0.5
15,75,205,0.5
15,75,205,0.5
15,73,206,0.5
16,69,206,0.5
16,69,208,0.5
11,41,217,0.5
11,46,206,0.5
11,52,202,0.5
12,58,202,0.5
12,64,206,0.5
13,72,210,0.5
13,74,209,0.5
13,76,204,0.5
13,76,205,0.5
14,73,205,0.5
13,70,207,0.5
14,73,207,0.5
14,73,205,0.5
15,75,204,0.5
15,78,208,0.5
